url,degree_type,degree_title,a_level_grade_req,a_level_subject_reqs,ib_grade_req,ib_subject_req
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/mathematics-management-studies-bsc,BSc,Mathematics with Management Studies,A*A*A,"A*A*A with A*A* in Mathematics and Further Mathematics, or A*AA with A*A in Mathematics and Further Mathematics, any order, and a 2 in any STEP Paper or a Distinction in the Mathematics AEA. Accounting, Biology, Business/Business Management/Business Studies, Chemistry, Computer Science, Economics, English Language, English Literature, Physics and Statistics preferred.",40,"A total of 40 points overall with 20 points in three higher level subjects including 7 in Mathematics, or 39 overall with 19 points in three higher level subjects including 7 in Mathematics and a 2 in any STEP paper or a distinction in Mathematics AEA. The programme will accept higher level 'Mathematics: Analysis and Approaches' only. Accounting, Biology, Business/Business Management/Business Studies, Chemistry, Computer Science, Economics, English Language, English Literature, Physics and Statistics preferred."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/mathematics-mathematical-physics-bsc,BSc,Mathematics with Mathematical Physics,A*A*A,"A*A*A with A*A* in Mathematics and Further Mathematics and A in Physics, or A*AA with A*A in Mathematics and Further Mathematics and A in Physics, in any order, and a 2 in any STEP Paper or a Distinction in the Mathematics AEA.",40,"A total of 40 points overall with 20 points in three higher level subjects including 7 in higher level Mathematics and 6 in higher level Physics, or 39 overall with 19 in three higher level subjects including 7 in higher level Mathematics, 6 in higher level Physics plus a grade 2 in any STEP paper/distinction in Mathematics AEA. The programme will accept higher level 'Mathematics: Analysis and Approaches' only. "
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/applied-medical-sciences-bsc,BSc,Applied Medical Sciences,AAA,"Biology grade A required, plus one from Chemistry, Mathematics or Physics.",38,"A total of 18 points in three higher level subjects including 6 in Biology and either Mathematics, Physics or Chemistry, with no higher level score below 5. For Mathematics, the programme will accept either 'Analysis and Approaches' or 'Applications and Interpretation' at higher level."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/medical-innovation-and-enterprise-bsc,BSc,Medical Innovation and Enterprise,AAA,"Biology and either Chemistry, Mathematics or Physics required.",38,"A total of 18 points in three higher level subjects including 6 in Biology and either Mathematics, Physics or Chemistry, with no higher level score below 5. For Mathematics, the programme will accept either 'Analysis and Approaches' or 'Applications and Interpretation' at higher level."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/sport-and-exercise-medical-sciences-bsc,BSc,Sport and Exercise Medical Sciences,AAA,"Biology and either Chemistry, Mathematics or Physics required.",38,"A total of 18 points in three higher level subjects including 6 in Biology and either Mathematics, Physics or Chemistry, with no higher level score below 5. For Mathematics, the programme will accept either 'Analysis and Approaches' or 'Applications and Interpretation' at higher level."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/natural-sciences-bsc,BSc,Natural Sciences,A*AA,"Mathematics and at least one of Biology, Chemistry and Physics required. Biology, Chemistry or Physics preferred as third subject.",39,"A total of 19 points in three higher level subjects including grade 6 in Mathematics and at least one of Biology, Chemistry and Physics, with no higher level score below 5. For Mathematics, the programme will accept either 'Analysis and Approaches' or 'Applications and Interpretation' at higher level. Biology, Chemistry and Physics preferred as third subject."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/nutrition-and-medical-sciences-bsc,BSc,Nutrition and Medical Sciences,AAA,"Biology at grade A and either Chemistry, Mathematics or Physics required.",38,"A total of 18 points in three higher level subjects including 6 in Biology and either Mathematics, Physics or Chemistry, with no higher level score below 5. For Mathematics, the programme will accept either 'Analysis and Approaches' or 'Applications and Interpretation' at higher level."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/pharmacology-bsc,BSc,Pharmacology,AAB,"Chemistry required plus one from Biology, Life and Health Sciences, Mathematics or Physics.",36,"A total of 17 points in three higher level subjects including Chemistry and one subject from Biology, Mathematics or Physics, with no higher level score below 5. For Mathematics, the programme will accept either 'Analysis and Approaches' or 'Applications and Interpretation' at higher level."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/physics-bsc,BSc,Physics,A*AA,A*A in Mathematics and Physics required (in any order).,39,"A total of 19 points in three higher level subjects including grade 7 and grade 6 in Mathematics and Physics, in any order, with no higher level score below 5. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/theoretical-physics-bsc,BSc,Theoretical Physics,A*AA,A*A in Mathematics and Physics required (in any order).,39,"A total of 19 points in three higher level subjects including grade 7, 6 in Mathematics and Physics, in any order, with no higher level score below 5. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/physics-medical-physics-bsc,BSc,Physics with Medical Physics,A*AA,"Mathematics and Physics required. A* must be in one of the required subjects. Biology, Chemistry and Further Mathematics preferred.",39,"A total of 19 points in three higher level subjects including Mathematics and Physics, with no higher level score below 5. Higher Level 7, 6 required in Mathematics and Physics in any order. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level. Economics preferred as third higher level subject, but not essential."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/urban-planning-and-real-estate-bsc,BSc,Urban Planning and Real Estate,AAB,"Mathematics / Further Mathematics, Geography, Economics, Business, History, Law, Religious Education / Philosophy, Anthropology, Government and Politics and Sociology preferred.",36,"A total of 17 points in three higher level subjects, with no higher level score below 5. Mathematics (Analysis and Approaches or  Applications and Interpretation) / Further Mathematics, Geography, Economics, Business, History, Law, Religious Education / Philosophy, Anthropology, Government and Politics and Sociology preferred."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/politics-and-international-relations-bsc,BSc,Politics and International Relations,AAA,No specific subjects. An essay based subject is preferred but not required. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,38,"A total of 18 points in three higher level subjects, with no higher level score below 5. An essay based subject at higher level is preferred but not required."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/population-health-sciences-bsc,BSc,Population Health Sciences,ABB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/philosophy-politics-and-economics-bsc,BSc,"Philosophy, Politics and Economics",A*AA,A* in Mathematics required.,39,"A total of 19 points in three higher level subjects including 7 in Mathematics, with no higher level score below 5. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/psychology-and-language-sciences-bsc,BSc,Psychology and Language Sciences,AAA,"To include one subject from Biology, Chemistry, Mathematics, Physics or Psychology.",38,"A total of 18 points in three higher level subjects to include grade 6 in one subject from Biology, Chemistry, Mathematics, Physics or Psychology, with no higher level score below 5. If Mathematics is offered at higher level, the programme will accept either 'Analysis and Approaches' or 'Applications and Interpretation."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/psychology-bsc,BSc,Psychology,A*AA,"To include A*A from two of the following subjects: Biology, Chemistry, Mathematics, Physics and Psychology.",39,"A total of 19 points in three higher level subjects to include grade 7 and grade 6 in two subjects from Biology, Chemistry, Mathematics, Physics and Psychology."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/psychology-education-bsc,BSc,Psychology with Education,AAA,"One or more from Psychology, Sociology, Mathematics, or Biology preferred.",38,"A total of 18 points in three higher level subjects, with no higher level score below 5. One or more from Psychology, Sociology, Mathematics, or Biology preferred."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/sustainable-built-environments-energy-and-resources-bsc,BSc,"Sustainable Built Environments, Energy and Resources",AAA,"Mathematics required. Economics, Physics, Chemistry, Computer Science, Further Mathematics, Enivironmental Systems and Societies, Environmental Studies and Geography preferred.",38,"A total of 18 points in three higher level subjects, including grade 6 in Mathematics, with no higher level score below 5. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level. Economics, Physics, Chemistry, Computer Science, Further Mathematics, Enivironmental Systems and Societies, Environmental Studies and Geography preferred"
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/science-and-engineering-social-change-bsc,BSc,Science and Engineering for Social Change,AAB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,36,"A total of 17 points in three higher level subjects, with no higher level score below 5."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/sociology-bsc,BSc,Sociology,AAA,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,38,"A total of 18 points in three higher level subjects, with no higher level score below 5."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/sociology-and-politics-science-bsc,BSc,Sociology and Politics of Science,AAB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,36,"A total of 17 points in three higher level subjects, with no higher level score below 5."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/social-sciences-bsc,BSc,Social Sciences,AAA,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,38,"A total of 18 points in three higher level subjects, with no higher level score below 5."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/social-sciences-data-science-bsc,BSc,Social Sciences with Data Science,AAA,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,38,"A total of 18 points in three higher level subjects, with no higher level score below 5."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/statistics-and-management-business-bsc,BSc,Statistics and Management for Business,A*AA,"A* in Mathematics required. Further Mathematics preferred. If you are studying both then the A* can be in either subject. Other preferred subjects include Chemistry, Economics, Physics and Statistics.",39,"A total of 19 points in three higher level subjects including grade 7 in Mathematics, with no higher level score below 5. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level. Further Mathematics, Chemistry, Economics, Physics and Statistics preferred."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/statistics-bsc,BSc,Statistics,A*AA,"A* in Mathematics required. Further Mathematics preferred. If you are studying both then the A* can be in either subject. Other preferred subjects include Chemistry, Economics, Physics and Statistics.",39,"A total of 19 points in three higher level subjects including grade 7 in Mathematics, with no higher level score below 5. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level. Further Mathematics, Chemistry, Economics, Physics and Statistics preferred."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/statistics-economics-and-finance-bsc,BSc,"Statistics, Economics and Finance",A*AA,"A* in Mathematics required. Further Mathematics preferred. If you are studying both then the A* can be in either subject. Other preferred subjects include Chemistry, Economics, Physics and Statistics.",39,"A total of 19 points in three higher level subjects including grade 7 in Mathematics, with no higher level score below 5. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level. Further Mathematics, Chemistry, Economics, Physics and Statistics preferred."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/statistics-economics-and-language-bsc,BSc,"Statistics, Economics and a Language",A*AA,"A* in Mathematics required. Further Mathematics preferred. If you are studying both then the A* can be in either subject. Other preferred subjects include Chemistry, Economics, Physics and Statistics.",39,"A total of 19 points in three higher level subjects including grade 7 in Mathematics, with no higher level score below 5. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level. Further Mathematics, Chemistry, Economics, Physics and Statistics preferred."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/engineering-foundation-year,,Engineering Foundation Year,,,,
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/biochemical-engineering-meng,MEng,Biochemical Engineering,AAA,"Mathematics required, plus one from Biology, Chemistry or Physics.",38,"A total of 18 points in three higher level subjects including Mathematics at grade 6, plus one from Biology, Chemistry or Physics, with no higher level score below 5. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/biomedical-engineering-meng,MEng,Biomedical Engineering,AAA,"Mathematics and Physics required at grade A. Mathematics and Physics required. Biology acceptable in lieu of Physics, if Physics grade A or 7 achieved at GCSE",38,"A total of 18 points overall in three higher level subjects, including grade 6 in Mathematics and Physics, with no higher level score below 5. Biology at Higher Level acceptable in lieu of Physics, if Physics taken at Standard Level.The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/chemical-engineering-meng,MEng,Chemical Engineering,AAA,"Mathematics and Chemistry required. Biology, Economics, Further Mathematics, Geography, Physics and Psychology preferred.",38,"A total of 18 points in three higher level subjects to include grades 6,6 in Mathematics and Chemistry, with no higher level score below 5. Another science at higher level preferred, but not essential. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/civil-engineering-meng,MEng,Civil Engineering,A*AA,"No specific subjects, but please note the GCSE requirements below if you are not taking A level Mathematics and/or Physics. At least two A level subjects should be taken from UCL's list of preferred A level subjects.",39,"A total of 19 points in three higher level subjects, with no higher level score below 5. Physics must be offered at either higher or standard level."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/computer-science-meng,MEng,Computer Science,A*A*A,A* in either Mathematics or Further Mathematics required.,40,A total of 20 points in three higher level subjects including grade 7 in Mathematics. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level. 'Mathematics: Analysis and Approaches' is preferred. 
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/mathematical-computation-meng,MEng,Computer Science and Mathematics,A*A*A,A* in either Mathematics or Further Mathematics required; A levels in both Mathematics and Further Mathematics preferred.,40,A total of 20 points in three higher level subjects including grade 7 in Mathematics. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level. 'Mathematics: Analysis and Approaches' is preferred. 
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/robotics-and-artificial-intelligence-meng,MEng,Robotics and Artificial Intelligence,A*A*A,A* in either Mathematics or Further Mathematics required.,40,A total of 20 points in three higher level subjects including grade 7 in Mathematics. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level.
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/electronic-and-electrical-engineering-meng,MEng,Electronic and Electrical Engineering,A*AA,"A* in Mathematics required, plus either Physics or Further Mathematics preferred as the second subject. Where students have Further Mathematics but not Physics then it is preferable to have Biology, Chemistry, Design and Technology, or Electronics as the third subject.",39,"A total of 19 points in three higher level subjects including grade 7 in Mathematics and preferably Physics, with no higher level score below 5. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level. 'Mathematics: Analysis and Approaches' is preferred. "
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/engineering-and-architectural-design-meng,MEng,Engineering and Architectural Design,AAA,"No specific subjects, please note the GCSE Mathematics and Physics requirements below, if not offered at A level and a Comprehensive Portfolio of Creative Work required upon invitation, at application stage. At least two A level subjects should be taken from UCL's list of preferred A level subjects.",38,"A total of 18 points in three higher level subjects, with no higher-level score below 5. Physics and Mathematics (either Mathematics: Analysis and Approaches or Mathematics: Applications and Interpretation) must be offered at either higher or standard level.  A Comprehensive Portfolio of Creative Work required upon invitation, at application stage."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/mechanical-engineering-meng,MEng,Mechanical Engineering,A*AA,"Mathematics and Physics required. A* must be in one of the required subjects. Design and Technology, Engineering, Economics, Geography, Chemistry and Biology preferred as third subject (in that order), but not essential.",39,"A total of 19 points in three higher level subjects including Mathematics and Physics, with no higher level score below 5. Higher level 7, 6 required in Mathematics and Physics in any order. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level. Economics preferred as third higher level subject, but not essential."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/mechanical-engineering-business-finance-meng,MEng,Mechanical Engineering with Business Finance,A*AA,"Mathematics and Physics required. A* must be in one of the required subjects. Design and Technology, Engineering, Economics, Geography, Chemistry and Biology preferred as third subject (in that order), but not essential.",39,"A total of 19 points in three higher level subjects including Mathematics and Physics, with no higher level score below 5. Higher Level 7, 6 required in Mathematics and Physics in any order. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level. Economics preferred as third higher level subject, but not essential."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/sustainable-built-environments-energy-and-resources-meng,MEng,"Sustainable Built Environments, Energy and Resources",AAA,"Mathematics required. Economics, Physics, Chemistry, Computer Science, Further Mathematics, Enivironmental Systems and Societies, Environmental Studies and Geography preferred.",38,"A total of 18 points in three higher level subjects, including grade 6 in Mathematics, with no higher level score below 5. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level. Economics, Physics, Chemistry, Computer Science, Further Mathematics, Enivironmental Systems and Societies, Environmental Studies and Geography preferred"
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/pharmacy-mpharm,MPharm,Pharmacy,AAB,"Chemistry and either Biology, Mathematics or Physics required.",36,"A total of 17 points in three higher level subjects including Chemistry and one subject from Biology, Mathematics or Physics, with no higher level score below 5. For Mathematics, the programme will accept either 'Analysis and Approaches' or 'Applications and Interpretation' at higher level."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/pharmacy-integrated-foundation-training-mpharm,MPharm,Pharmacy with Integrated Foundation Training,AAB,"Chemistry and either Biology, Mathematics or Physics required.",36,"A total of 17 points in three higher level subjects including Chemistry and one subject from Biology, Mathematics or Physics, with no higher level score below 5. For Mathematics, the programme will accept either 'Analysis and Approaches' or 'Applications and Interpretation' at higher level."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/neuroscience-msci,MSci,Neuroscience,AAA,"Chemistry required plus one from Biology, Life and Health Sciences, Mathematics or Physics.",38,"A total of 18 points in three higher level subjects including Chemistry and one subject from Biology, Mathematics or Physics, with no higher level score below 5. For Mathematics, the programme will accept either 'Analysis and Approaches' or 'Applications and Interpretation' at higher level."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/architecture-msci,MSci,Architecture,AAB,"No specific subjects. Comprehensive portfolio of creative work required upon invitation, at application stage. At least two A level subjects should be taken from UCL's list of preferred A level subjects.",36,"A total of 17 points in three higher level subjects, with no higher level score below 5. No specific subjects are required but a comprehensive portfolio of creative work required upon invitation, at application stage."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/astrophysics-msci,MSci,Astrophysics,A*AA,A*A in Mathematics and Physics required (in any order).,39,"A total of 19 points in three higher level subjects including grade 7 and grade 6 in Mathematics and Physics, in any order, with no higher level score below 5. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/biochemistry-msci,MSci,Biochemistry,AAA,"Biology, Chemistry and Mathematics required.",38,"A total of 18 points in three higher level subjects to include Biology, Chemistry, and Mathematic, with no higher level score below 5. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/biological-sciences-msci,MSci,Biological Sciences,AAA,"Biology required plus one from Chemistry, Life and Health Sciences, Mathematics or Physics.",38,"A total of 18 points in three higher level subjects including Biology at grade 6 and one from Chemistry, Mathematics or Physics, with no higher level score below 5. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/business-and-health-msci,MSci,Business and Health,ABB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/chemistry-msci,MSci,Chemistry,AAA,"Chemistry and at least one of Biology, Physics and Mathematics required. Biology, Physics, Mathematics, Further Mathematics, Computer Science or Psychology preferred as third subject.",38,"A total of 18 points in three higher level subjects including 6 in Chemistry and 6 in one of Biology, Physics or Mathematics, with no higher level score below 5. For Mathematics, the programme will accept either 'Analysis and Approaches' or 'Applications and Interpretation' at higher level. Biology, Physics, Mathematics, Further Mathematics, Computer Science or Psychology preferred as third subject."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/chemistry-international-programme-msci,MSci,Chemistry (International Programme),AAA,"Chemistry and at least one of Biology, Physics and Mathematics required. Biology, Physics, Mathematics, Further Mathematics, Computer Science or Psychology preferred as third subject.",38,"A total of 18 points in three higher level subjects including 6 in Chemistry and 6 in one of Biology, Physics or Mathematics, with no higher level score below 5. For Mathematics, the programme will accept either 'Analysis and Approaches' or 'Applications and Interpretation' at higher level. Biology, Physics, Mathematics, Further Mathematics, Computer Science or Psychology preferred as third subject."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/chemistry-management-studies-msci,MSci,Chemistry with Management Studies,AAA,"Chemistry and at least one of Biology, Physics and Mathematics required. Biology, Physics, Mathematics, Further Mathematics, Computer Science or Psychology preferred as third subject.",38,"A total of 18 points in three higher level subjects including 6 in Chemistry and 6 in one of Biology, Physics or Mathematics, with no higher level score below 5. For Mathematics, the programme will accept either 'Analysis and Approaches' or 'Applications and Interpretation' at higher level. Biology, Physics, Mathematics, Further Mathematics, Computer Science or Psychology preferred as third subject."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/chemistry-mathematics-msci,MSci,Chemistry with Mathematics,AAA,"Mathematics and Chemistry required. Physics, Biology, Further Mathematics, Psychology or Computer Science preferred as third subject.",38,"A total of 18 points in three higher level subjects including 6 in Chemistry and Mathematics, with no higher level score below 5. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level. Physics, Biology, Further Mathematics, Psychology or Computer Science preferred as third subject."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/construction-project-management-msci,MSci,Construction Project Management,ABB,"Business, Economics, Geography, Information Communication Technology, Mathematics or Statistics preferred.",34,"A total of 16 points in three higher level subjects, with no higher level score below 5. Business, Economics, Geography, Information Communication Technology, Mathematics: Analysis and Approaches or Mathematics: Applications and Interpretation or Statistics preferred. "
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/environmental-geoscience-msci,MSci,Environmental Geoscience,AAB,"Biology, Chemistry, Geology/Geography, Mathematics, Further Mathematics or Physics preferred",36,"A total of 17 points in three higher level subjects to preferably include two sciences, with no higher level score below 5. Biology, Chemistry, Geology/Geography, Mathematics, Further Mathematics or Physics preferred"
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/geology-msci,MSci,Geology,AAB,"Biology, Chemistry, Geology/Geography, Mathematics, Further Mathematics or Physics preferred",36,"A total of 17 points in three higher level subjects to preferably include two sciences, with no higher level score below 5. Biology, Chemistry, Geology/Geography, Mathematics, Further Mathematics or Physics preferred"
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/earth-sciences-msci,MSci,Earth Sciences,AAB,"Biology, Chemistry, Geology/Geography, Mathematics, Further Mathematics or Physics preferred",36,"A total of 17 points in three higher level subjects to preferably include two sciences, with no higher level score below 5. Biology, Chemistry, Geology/Geography, Mathematics, Further Mathematics or Physics preferred"
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/earth-sciences-international-programme-msci,MSci,Earth Sciences (International Programme),AAB,"Biology, Chemistry, Geology/Geography, Mathematics, Further Mathematics or Physics preferred",36,"A total of 17 points in three higher level subjects to preferably include two sciences, with no higher level score below 5. Biology, Chemistry, Geology/Geography, Mathematics, Further Mathematics or Physics preferred"
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/geophysics-msci,MSci,Geophysics,AAB,"Mathematics and Physics required. Biology, Chemistry, Further Mathematics and Geology/Geography preferred.",36,"A total of 17 points in three higher level subjects including Mathematics and Physics, with no higher level score below 5. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level. Biology, Chemistry, Further Mathematics and Geology/Geography preferred."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/human-sciences-and-evolution-msci,MSci,Human Sciences and Evolution,AAA,"Science subject required, preferably Biology.",38,"A total of 18 points in three higher level subjects including science (preferably Biology) at grade 6, with no higher level score below 5."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/management-science-msci,MSci,Management Science,A*AA,Mathematics with A* required. Science or Social Sciences preferred.,39,"A total of 19 points in three higher level subjects, including grade 7 in Mathematics, with no score below 5. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/mathematics-and-physics-msci,MSci,Mathematics and Physics,A*A*A,"A*A*A with A*A* in Mathematics and Further Mathematics and A in Physics, or A*AA with A*A in Mathematics and Further Mathematics and A in Physics, any order, and a 2 in any STEP Paper or a Distinction in the Mathematics AEA.",40,"A total of 17 points in three higher level subjects including Mathematics and Physics at grade 6, with no higher level score below 5. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/mathematics-and-statistical-science-msci,MSci,Mathematics and Statistical Science,A*A*A,"A*A*A with A*A* in Mathematics and Further Mathematics, or A*AA with A*A in Mathematics and Further Mathematics, in any order, and a 2 in any STEP Paper or a Distinction in the Mathematics AEA. Biology, Chemistry, Computer Science, Economics, English Language, English Literature, Physics and Statistics preferred.",40,"A total of 40 points overall with 20 points in three higher level subjects including 7 in Mathematics, or 39 overall with 19 points in three higher level subjects including 7 in Mathematics and a 2 in any STEP paper or a distinction in Mathematics AEA. The programme will accept higher level 'Mathematics: Analysis and Approaches' only. Physics, Statistics, Chemistry, Computer Science, Biology, Economics, English Language, English Literature preferred as third subject."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/mathematics-msci,MSci,Mathematics,A*A*A,"A*A*A with A*A* in Mathematics and Further Mathematics, or A*AA with A*A in Mathematics and Further Mathematics, in any order, and a 2 in any STEP Paper or a Distinction in the Mathematics AEA. Biology, Chemistry, Computer Science, Economics, English Language, English Literature, Physics and Statistics preferred.",40,"A total of 40 points overall with 20 points in three higher level subjects including 7 in Mathematics, or 39 overall with 19 points in three higher level subjects including 7 in Mathematics and a 2 in any STEP paper or a distinction in Mathematics AEA. The programme will accept higher level 'Mathematics: Analysis and Approaches' only. Physics, Statistics, Chemistry, Computer Science, Biology, Economics, English Language, English Literature preferred as third subject."
https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/mathematics-economics-msci,MSci,Mathematics with Economics,A*A*A,"A*A*A with A*A* in Mathematics and Further Mathematics, or A*AA with A*A in Mathematics and Further Mathematics, any order, and a 2 in any STEP Paper or a Distinction in the Mathematics AEA. Biology, Chemistry, Computer Science, Economics, English Language, English Literature, Physics and Statistics preferred.",40,"A total of 40 points overall with 20 points in three higher level subjects including 7 in Mathematics, or 39 overall with 19 points in three higher level subjects including 7 in Mathematics and a 2 in any STEP paper or a distinction in Mathematics AEA. The programme will accept higher level 'Mathematics: Analysis and Approaches' only. Physics, Statistics, Chemistry, Computer Science, Biology, Economics, English Language, English Literature preferred as third subject."
